Identifier,Title,Description,Currency,Amount Applied For,Amount Awarded,Amount Disbursed,Award Date,URL,Planned Dates:Start Date,Planned Dates:End Date,Planned Dates:Duration (months),Recipient Org:Identifier,Recipient Org:Name,Recipient Org:Charity Number,Recipient Org:Company Number,Recipient Org:Street Address,Recipient Org:City,Recipient Org:County,Recipient Org:Country,Recipient Org:Postal Code,Recipient Org:Description,Recipient Org:Web Address,Beneficiary Location:Name,Beneficiary Location:Country Code,Beneficiary Location:Latitude,Beneficiary Location:Longitude,Beneficiary Location:Geographic Code,Beneficiary Location:Geographic Code Type,Funding Org:Identifier,Funding Org:Name,Funding Org:Department,Grant Programme:Code,Grant Programme:Title,Grant Programme:URL,From an open call?,Related Activity,Last modified,Data Source
360G-traffordmbc-VSG19102,Community Coheshion Grant to Groundwork Trust GTM,"Expand upon last year's project ""Old Trafford Youth Forum"". Developed with young people from underrepresented communities to come and gather as a group and facilitate opportunities for the ""youth voice,"" at a grass roots level in local communities",GBP,,5000,,2019-12-16,,,,12,GB-COH-06543150,Groundwork Trust GTM,1124508,06543150,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19103,Community Coheshion Grant to LEAF/ Language Library,"""Food and dance from around the world with creative writing and Healthy eating"" will bring cultures together to explore, learn, share and experience different flavours, aromas, ingredients, healthy option, dances, traditions, music, costumes, instruments from around the world.",GBP,,4991,,2019-12-16,,,,12,360G-trafford-leaf_language_library,LEAF- Language Library,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19104,"Community Coheshion Grant to Rehoboth for families, Children and Young People","The project is aimed at engaging with young people, getting their views on the issues that affects them physically, emotionally and spiritually. The objectives are to see how to best address the current upheavals and challenges facing the youth",GBP,,5000,,2019-12-16,,,,12,GB-CHC-1190359,"Rehoboth for Families, Children and Young People",1190359,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19105,Community Coheshion Grant to The Anne Frank Trust UK,"Work in two secondary schools in Trafford. We will target young people at risk of being involved in hate crime, whether this is due to economic deprivation, living in a highly mono-cultural area or coming from an area extremist groups are active in.",GBP,,3944,,2019-12-16,,,,12,GB-CHC-1003279,The Anne Frank Trust UK,1003279,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19106,Community Coheshion Grant to The Conservation Volunteers,"Bring young people with different life experiences together to take part in fun, outdoor volunteering activities within their local park.",GBP,,3668,,2019-12-16,,,,12,360G-trafford-the_conservation_volunteers,The Conservation Volunteers,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19107,Community Coheshion Grant to The Counselling and Family Centre,"Want to run a community allotment project from the Wellfield Lane allotments with a focus on improving physical and mental wellbeing for people who face barriers to getting involved with mainstream community activities, such as those leaving the criminal justice system.",GBP,,4780,,2019-12-16,,,,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19108,Community Coheshion Grant to The Urban Fitness Collective,"Set to reopen a safe place where young people (11- 18yrs) can mix, share thoughts and have fun together in Old Trafford.",GBP,,5000,,2019-12-16,,,,12,GB-COH-09626499,The Urban Fitness Collective,,09626499,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19109,Community Coheshion Grant to Theatre of the Senses CIC,Will provide a variety of volunteer-led services and workshops for some of the most vulnerable groups in our community.,GBP,,2000,,2019-12-16,,,,12,GB-COH-12201647,Theatre of the Senses,,12201647,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19110,Inclusive Neighbourhood Grant to Communities United Project,"Daddy & Me. The aim of the group is to create a fun space for Dads and their children to enjoy time together whilst meeting other dads, thus focusing on improving family life and community spirit.",GBP,,1415,,2019-12-17,,,,12,360G-trafford-communities_united_project,Communities United Project,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19111,Inclusive Neighbourhood Grant to  Friends of Barrington Greens,Reclaiming Local Green Spaces,GBP,,1045,,2019-12-17,,,,12,360G-trafford-friends_of_barrington_greens,Friends of Barrington Greens,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19112,Inclusive Neighbourhood Grant to Level Up,"Sessions to develop the Level Up offer, by continuing to run gaming sessions for children in which they can improve their wellbeing by meeting with friends in a safe, supportive, positive environment, and their parents can be linked in the resources available at the centre.",GBP,,1960,,2019-12-17,,,,12,360G-trafford-level_up,Level Up,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19113,Inclusive Neighbourhood Grant to Linden Ave Street Party,Linden Ave Street Party,GBP,,400,,2019-12-17,,,,12,360G-trafford-linden_ave_street_party,Linden Ave Street Party,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19114,Inclusive Neighbourhood Grant to Manchester and Salford Film Society,Manchester and Salford Film Society,GBP,,440,,2019-12-17,,,,12,360G-trafford-manchester_and_salford_film_society,Manchester and Salford Film Society,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19115,Inclusive Neighbourhood Grant to MINHAJ EDUCATION PROJECT,"Providing open spaces for young people of all backgrounds to come together and be bound by their commonality, through open discussions on their concerns.",GBP,,2000,,2019-12-17,,,,12,360G-trafford-minhaj_education_project,Minhaj Education Project,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19116,Inclusive Neighbourhood Grant to SALE CENTRAL SCOUT GROUP,"Site renovation project is to upgrade the facilities at Woodbourne Rd Scout Hut so that we can create a safer and more welcoming atmosphere for all users, regardless of any disabilities.",GBP,,2000,,2019-12-17,,,,12,GB-CHC-520239,Sale Central Scout Group,520239,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19117,Inclusive Neighbourhood Grant to Sale West Community Urban Trust,ROC Mentoring and craft workshops,GBP,,2000,,2019-12-17,,,,12,GB-CHC-1137438,Sale West Community Urban Trust,1137438,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19118,Inclusive Neighbourhood Grant to Sale West Youth Club Awards,Inclusive Neighbourgood Grant to Sale West Youth Club Awards,GBP,,1190.48,,2019-12-17,,,,12,360G-trafford-sale_west_youth_club_awards,Sale West Youth Club Awards,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19119,Inclusive Neighbourhood Grant to Singing Together,Singing Together Alzheimer's Society,GBP,,1000,,2019-12-17,,,,12,360G-trafford-singing_together,Singing Together,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19120,Inclusive Neighbourhood Grant to The Counselling and Family Centre,To run two six-week courses in coping with grief; as well as a weekly hour-long drop-in peer support group running 50 weeks/year.,GBP,,1980,,2019-12-17,,,,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19121,Inclusive Neighbourhood Grant to The Therapy Shack,Pilates - Improving Body and Mind,GBP,,1950,,2019-12-17,,,,12,GB-COH-13660048,The Therapy Shack CIC,,13660048,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-11-27T18:03:05Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG19122,Inclusive Neighbourhood Grant to Trafford African Caribbean Over 50's Club,TAC Over 50s Club Healthy Living Programme providing positive options for health and wellbeing activities for a hard to reach group.,GBP,,2000,,2019-12-17,,,,12,360G-trafford-trafford_african_and_caribbean_over_50s_club,Trafford African & Caribbean Over 50's Club,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20001,Inclusive Neighbourhood Grant to 4 Cheeky Monkeys CIC,"4 Cheeky Monkeys Family Forest School Classes, having fun and learning new skills in the outdoors",GBP,,1837.24,,2020-02-15,,,,12,GB-COH-08313107,4 Cheeky Monkeys CIC,,08313107,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20002,Inclusive Neighbourhood Grant to Altrincham Baptist Church (The Hub Community Centre),Buddy Walking Scheme,GBP,,1929,,2020-02-15,,,,12,GB-CHC-1130343,Altrincham Baptist Church (The Hub Community Centre),1130343,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20003,Inclusive Neighbourhood Grant to Bowdon Allotments & Garden Society (BAGS),Fight Against Flooding - to improve our resilience to heavy rainfall and flooding in order to increase the amount of land that can successfully grow fruit & veg on the Vicarage Lane site.,GBP,,1994,,2020-02-15,,,,12,360G-trafford-bowdon_allotments_and_garden_society_bags,Bowdon Allotments & Garden Society (BAGS),,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20004,Inclusive Neighbourhood Grant to Cheeky Cherubs Soft Play and Learning Centre CIC,Youth Activities and Resources,GBP,,1990,,2020-02-15,,,,12,GB-COH-08814780,Cheeky Cherubs Soft Play and Learning Centre CIC,,08814780,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20005,Inclusive Neighbourhood Grant to Friends of Broadway Park Davyhulme,"Part two of the re-development of the ex-bowling green and disused tennis court, to improve access, generate a new pathway and plant new wild fruit bushes.",GBP,,2000,,2020-02-15,,,,12,360G-trafford-friends_of_broadway_park,Friends of Broadway Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20006,Inclusive Neighbourhood Grant to Friends of Davyhulme Park,Carving of a large tree stump into a 'Fairy House' attraction for young children.,GBP,,350,,2020-02-15,,,,12,360G-trafford-friends_of_davyhulme_park,Friends of Davyhulme Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20007,Inclusive Neighbourhood Grant to Friends of De Quincey Park,Inclusive Neighbourhood Grant to Friends of De Quincey Park,GBP,,1221.01,,2020-02-15,,,,12,360G-trafford-friends_of_de_quincey_park,Friends of De Quincey Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20008,Inclusive Neighbourhood Grant to Friends of John Leigh Park,Create a wildflower meadow,GBP,,1500,,2020-02-15,,,,12,360G-trafford-friends_of_john_leigh_park,Friends of John Leigh Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20009,Inclusive Neighbourhood Grant to Friends of Lostock Park,Bringing colour and life to Lostock Park,GBP,,1800,,2020-02-15,,,,12,360G-trafford-friends_of_lostock_park,Friends of Lostock Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20010,Inclusive Neighbourhood Grant to Friends of Moor Nook Park,Covid-19 memorial bench,GBP,,500,,2020-02-15,,,,12,360G-trafford-friends_of_moor_nook_park,Friends of Moor Nook Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20011,Inclusive Neighbourhood Grant to Friends of Oak Road Park,Coroners wood restored to former glory as when nicknamed Bluebell wood,GBP,,1656,,2020-02-15,,,,12,360G-trafford-friends_of_oak_road_park,Friends of Oak Road Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20012,Inclusive Neighbourhood Grant to Friends of Trafford Music Service,ExTraffordsummerganza is an online live concert stream for all of Trafford Primary and Infant schools to come together remotely and celebrate the joy and power of live music with Trafford Music Service (TMS).,GBP,,500,,2020-02-15,,,,12,360G-trafford-friends_of_trafford_music_service,Friends of Trafford Music Service,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20013,Inclusive Neighbourhood Grant to Friends of Turn Moss,Pop Up Community Gardens,GBP,,1959.6,,2020-02-15,,,,12,360G-trafford-friends_of_turn_moss,Friends of Turn Moss,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20014,Inclusive Neighbourhood Grant to Friends of Worthington Park,Instilation of wood animal sculptures to enchance the park for visitors,GBP,,350,,2020-02-15,,,,12,360G-trafford-friends_of_worthington_park,Friends of Worthington Park,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20015,Inclusive Neighbourhood Grant to Gorse Hill Studios' Sound and Vision,"City of Colour' A 10 week project which offers young people ages 11-18/ 25 (if individual with SEND)  years the chance to be creative and to socialise in a welcoming, safe, inclusive (online) space as well as 1-1 mentoring sessions each week",GBP,,2000,,2020-02-15,,,,12,GB-COH-09646545,Gorse Hill Studios' Sound and Vision,1172118,09646545,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20016,Inclusive Neighbourhood Grant to Hapton Avenue Residents & Tenants,For a community event to celebrate the 1st anniversary of our Pocket Park photographs also attached) and to encourage people locally to become involved in our project.,GBP,,470,,2020-02-15,,,,12,360G-trafford-hapton_avenue_residents_and_tenants_hart,Hapton Avenue Residents & Tenants (H.A.R.T.),,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20017,Inclusive Neighbourhood Grant to Islamic Society of Britain - Manchester Branch,"ISB Outreach project is designed to help the most vulnerable people in the Manchester area. This includes preparing meals for the homeless, collecting donations of food and clothes for women living in refuges and delivering a range of face to face and online interactive session to residents/vulnerable adults living in care homes.",GBP,,2000,,2020-02-15,,,,12,GB-COH-07852626,Islamic Society of Britain - Manchester Branch,,07852626,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20018,Inclusive Neighbourhood Grant to Pomona gardens,"Achieve a feel good space, I want our residents to have another space that they can go to, that they feel is safe, relaxed and peaceful",GBP,,400,,2020-02-15,,,,12,360G-trafford-pomona_gardens,Pomona gardens,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20019,"Inclusive Neighbourhood Grant to Rehoboth for families, children and young people",Health talks by medical experts - a focus on BME health issues,GBP,,1983.25,,2020-02-15,,,,12,GB-CHC-1190359,"Rehoboth for Families, Children and Young People",1190359,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20020,Inclusive Neighbourhood Grant to Roebuck Lane Events,The Roebuck Lane big get-together will celebrate our neighbourhood with a day of outdoor activities to bring the community together.,GBP,,500,,2020-02-15,,,,12,360G-trafford-roebuck_lane_events,Roebuck Lane Events,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20021,Inclusive Neighbourhood Grant to Sharon Youth Association,Provide a music studio so that young people can verbally articulate their thoughts and feelings on recent global events on inclusion and diversity through Lockdown 2020/21,GBP,,2000,,2020-02-15,,,,12,GB-CHC-525014,Sharon Youth Association,525014,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20022,Inclusive Neighbourhood Grant to Stretford Church Hall and Institute Limited,"To update a kitchen area, so that we can provide a safe and usable space for people with a variety of needs to learn new skills and feed the wider community",GBP,,2000,,2020-02-15,,,,12,GB-COH-00099998,Stretford Church Hall and Institute Limited,,00099998,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20023,Inclusive Neighbourhood Grant to Strike Soccer,School holidays/Weekend Football and Fitness Coaching,GBP,,350,,2020-02-15,,,,12,360G-trafford-strike_soccer_school,Strike Soccer School,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20024,Inclusive Neighbourhood Grant to The Counselling and Family Centre,"To deliver an open-access programme of online sessions and support groups for people struggling with isolation, increased stress and poor emotional wellbeing at a time when they are unable to access traditional face-to-face support.",GBP,,2000,,2020-02-15,,,,12,GB-COH-07003266,The Counselling and Family Centre,1133079,07003266,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20025,Inclusive Neighbourhood Grant to The Federation of Jewish Services (The Fed),The Fed's Volunteer Services Project,GBP,,1682,,2020-02-15,,,,12,GB-COH-05858766,The Federation of Jewish Services (The Fed),1117126,05858766,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20026,Inclusive Neighbourhood Grant to The Friends of Denzell Gardens and the Devisdale,Garden Restoration Project,GBP,,1950,,2020-02-15,,,,12,360G-trafford-friends_of_denzell_gardens_and_the_devisdale,The Friends of Denzell Gardens and the Devisdale,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20027,Inclusive Neighbourhood Grant to The Friends of King George V Pool,To improve the pathways and restore the picnic area and add a small play area for younger children.,GBP,,2000,,2020-02-15,,,,12,360G-trafford-friends_of_king_george_v_pool,The Friends of King George V Pool,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2023-09-04T15:29:45Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20028,Inclusive Neighbourhood Grant to The Up Top,This project will fund workshops to build and plant up raised beds which will also act as seating to facilitate our garden oasis and arts and culture events,GBP,,2000,,2020-02-15,,,,12,360G-trafford-the_up_top,The Up Top,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20029,Inclusive Neighbourhood Grant to Voices for Choices Community Interest Company (CIC),We will create a series of wellbeing virtual sessions for expectant/new parents to help reduce isolation and improve wellbeing during lockdown.,GBP,,1900,,2020-02-15,,,,12,GB-COH-11541753,Voices for Choices Community Interest Company (CIC),,11541753,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20030,Trafford Crisis Fund Grant to Age UK Trafford,Trafford Crisis Fund Grant to Age UK Trafford,GBP,,8799,,2020-04-24,,,,12,GB-COH-05384301,Age UK Trafford,1109047,05384301,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20031,Trafford Crisis Fund Grant to Barakah Food Aid,Money will be used to buy food items to distribute to those struggling with food poverty.,GBP,,2000,,2020-04-24,,,,12,360G-trafford-barakah_food_aid,Barakah Food Aid,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20032,Trafford Crisis Fund Grant to Revolution Youth,Trafford Crisis Fund Grant to Revolution Youth,GBP,,209.58,,2020-04-24,,,,12,360G-trafford-revolution_youth,Revolution Youth,,,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
360G-traffordmbc-VSG20033,Trafford Crisis Fund Grant to Trafford Veterans,Continue to provide assistance to the emergency hubs by delivering the Trussell Trust foodbank boxes from the warehouses Monday to Friday.,GBP,,200,,2020-04-24,,,,12,GB-COH-12727472,Trafford Veterans,,12727472,,,,England,,,,Trafford,GB,,,E08000009,MD,GB-LAE-TRF,Trafford Metropolitan Borough Council,Partnerships and Communities,VSG,Voluntary Sector Grants,,Yes,,2022-05-03T18:09:56Z,https://www.trafford.gov.uk/
